BAS_MGT_SN,CTP_KOR_NM,SIG_CD,SIG_KOR_NM,BAS_ID,BAS_AR,NTFC_DE,MVMN_DE,MVMN_RESN,OPERT_DE
1168000255,서울특별시,11680,강남구,06115,0.061421,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000256,서울특별시,11680,강남구,06116,0.065985,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000257,서울특별시,11680,강남구,06103,0.088072,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000258,서울특별시,11680,강남구,06165,0.033649,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000259,서울특별시,11680,강남구,06113,0.056057,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000260,서울특별시,11680,강남구,06154,0.056412,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000261,서울특별시,11680,강남구,06111,0.042404,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000262,서울특별시,11680,강남구,06106,0.055358,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000263,서울특별시,11680,강남구,06163,0.03785,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000264,서울특별시,11680,강남구,06097,0.113182,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000265,서울특별시,11680,강남구,06112,0.0577,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000266,서울특별시,11680,강남구,06044,0.073766,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000267,서울특별시,11680,강남구,06164,0.237759,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000268,서울특별시,11680,강남구,06172,0.120964,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000269,서울특별시,11680,강남구,06101,0.104662,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000270,서울특별시,11680,강남구,06096,0.046368,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000271,서울특별시,11680,강남구,06105,0.053993,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000272,서울특별시,11680,강남구,06093,0.067577,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000273,서울특별시,11680,강남구,06095,0.050003,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000274,서울특별시,11680,강남구,06045,0.068995,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000275,서울특별시,11680,강남구,06100,0.095085,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000181,서울특별시,11680,강남구,06131,0.085259,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000182,서울특별시,11680,강남구,06198,0.04861,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000183,서울특별시,11680,강남구,06186,0.054909,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000184,서울특별시,11680,강남구,06128,0.03356,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000185,서울특별시,11680,강남구,06211,0.02931,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000186,서울특별시,11680,강남구,06142,0.04933,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000187,서울특별시,11680,강남구,06197,0.049333,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000188,서울특별시,11680,강남구,06152,0.025507,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000189,서울특별시,11680,강남구,06212,0.028566,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000190,서울특별시,11680,강남구,06140,0.0418,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000191,서울특별시,11680,강남구,06151,0.034416,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000192,서울특별시,11680,강남구,06187,0.089234,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000298,서울특별시,11680,강남구,06090,0.071067,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000193,서울특별시,11680,강남구,06196,0.062945,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000297,서울특별시,11680,강남구,06051,0.055438,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000299,서울특별시,11680,강남구,06081,0.074681,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000300,서울특별시,11680,강남구,06058,0.037855,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000301,서울특별시,11680,강남구,06091,0.054157,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000302,서울특별시,11680,강남구,06069,0.039035,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000303,서울특별시,11680,강남구,06059,0.050046,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000304,서울특별시,11680,강남구,06035,0.0699,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000307,서울특별시,11680,강남구,06084,0.075083,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000356,서울특별시,11680,강남구,06018,0.096133,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000357,서울특별시,11680,강남구,06013,0.115169,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000358,서울특별시,11680,강남구,06023,0.12147,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000359,서울특별시,11680,강남구,06017,0.090922,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000360,서울특별시,11680,강남구,06012,0.163323,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000361,서울특별시,11680,강남구,06005,0.080639,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000362,서울특별시,11680,강남구,06011,0.161605,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000025,서울특별시,11260,중랑구,02182,0.021777,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000044,서울특별시,11260,중랑구,02015,0.057625,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000045,서울특별시,11260,중랑구,02014,0.030953,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000046,서울특별시,11260,중랑구,02012,0.044903,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000047,서울특별시,11260,중랑구,02013,0.02351,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000048,서울특별시,11260,중랑구,02011,0.048681,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000049,서울특별시,11260,중랑구,02010,0.024929,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000050,서울특별시,11260,중랑구,02008,0.056104,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000051,서울특별시,11260,중랑구,02009,0.029013,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000059,서울특별시,11260,중랑구,02118,0.180022,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000060,서울특별시,11260,중랑구,02248,0.160806,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000061,서울특별시,11260,중랑구,02235,0.100546,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000062,서울특별시,11260,중랑구,02234,0.02256,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000063,서울특별시,11260,중랑구,02232,0.028558,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000026,서울특별시,11260,중랑구,02181,0.025721,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000027,서울특별시,11260,중랑구,02180,0.174683,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000028,서울특별시,11260,중랑구,02179,0.326203,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000029,서울특별시,11260,중랑구,02176,0.052311,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000030,서울특별시,11260,중랑구,02177,0.043465,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000031,서울특별시,11260,중랑구,02178,0.489727,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000032,서울특별시,11260,중랑구,02065,0.029701,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000033,서울특별시,11260,중랑구,02064,0.032052,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000013,서울특별시,11260,중랑구,02194,0.024478,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000014,서울특별시,11260,중랑구,02193,0.408876,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000015,서울특별시,11260,중랑구,02192,0.043441,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000016,서울특별시,11260,중랑구,02191,0.605139,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000017,서울특별시,11260,중랑구,02190,0.051022,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000018,서울특별시,11260,중랑구,02189,0.026321,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000192,서울특별시,11260,중랑구,02170,0.022228,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000193,서울특별시,11260,중랑구,02154,0.042561,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000194,서울특별시,11260,중랑구,02171,0.025149,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000195,서울특별시,11260,중랑구,02148,0.034817,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000196,서울특별시,11260,중랑구,02151,0.051448,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000197,서울특별시,11260,중랑구,02149,0.030989,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000198,서울특별시,11260,중랑구,02169,0.031926,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000246,서울특별시,11260,중랑구,02032,0.013471,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000247,서울특별시,11260,중랑구,02031,0.063608,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000034,서울특별시,11260,중랑구,02063,0.078522,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000035,서울특별시,11260,중랑구,02059,0.049515,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000036,서울특별시,11260,중랑구,02060,0.047807,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000037,서울특별시,11260,중랑구,02061,0.092919,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000038,서울특별시,11260,중랑구,02062,0.533491,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000039,서울특별시,11260,중랑구,02058,0.109493,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000040,서울특별시,11260,중랑구,02056,0.350638,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000041,서울특별시,11260,중랑구,02099,0.030823,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000042,서울특별시,11260,중랑구,02016,0.052516,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000043,서울특별시,11260,중랑구,02017,0.031055,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000001,서울특별시,11260,중랑구,02112,0.039161,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000002,서울특별시,11260,중랑구,02109,0.031659,20121221,20121221,국가기초구역 최초생성,20121221000000
1126000003,서울특별시,11260,중랑구,02110,0.038085,20121221,20121221,국가기초구역 최초생성,20121221000000
