"고유번호","시군구코드","도로위계기능구분","작업일시","도로구간일련번호","X 좌표","Y 좌표"
"3205","11440","4"," ","393","192318.318","450453.413"
"3206","11305"," "," ","0","201549.25","458289.446"
"3207","11305"," "," ","0","201580.995","458235.488"
"3208","11440","4"," ","2274","191088.834","451072.995"
"3211","11215"," "," ","0","208416.826","450754.931"
"3212","11440","3","20080509","363","193647.55","449600.516"
"3215","11215","4"," ","1743","207589.848","449012.755"
"3216","11215"," "," ","0","205753.399","448467.644"
"3217","11440","4"," ","459","193149.988","451807.737"
"3218","11215","4"," ","670","207594.522","451392.305"
"3220","11440","4"," ","1201","191296.776","450440.889"
"3223","11560","4","20160708141829","0","190462.97","448220.429"
"3224","11440","4","20080602","516","196548.957","450408.112"
"3225","11410","3"," ","288","195364.578","455167.716"
"3227","11140","4","20090715","1206","196684.987","450335.848"
"3228","11560"," "," ","0","191474.253","444344.898"
"3229","11560"," "," ","0","192382.624","445245.465"
"3232","11350"," "," ","0","204322.605","463937.706"
"3233","11560"," "," ","0","191016.652","443357.088"
"3234","11680","4","20080721","425","202444.566","446109.481"
"3237","11680","4","20120607","1200","208668.316","441645.815"
"3239","11560"," "," ","0","190870.108","443466.722"
"3241","11560"," "," ","0","190891.125","443471.437"
"3242","11440","4","20071023","378","195054.019","449331.065"
"3403","11140","4","20101224","1077","200667.217","450649.897"
"3405","11140","4","20100809","1809","201819.265","451466.684"
"3407","11440","4","20110630","3296","196506.011","450237.336"
"3409","11440","4"," ","2714","196423.871","450716.394"
"3410","11440","4"," ","509","196454.124","450617.36"
"3415","11305"," "," ","0","201582.402","460039.81"
"3418","11290","4","20110225","1","201238.262","454584.313"
"3420","11290","4"," ","1","201628.788","454700.516"
"3425","11290","4"," ","1","200453.125","454342.83"
"3575","11350","4"," ","82","206183.773","460315.141"
"3578","11350","4"," ","1565","206059.511","461863.11"
"3579","11350","4"," ","145","204467.321","458931.513"
"3581","11350","4"," ","393","206750.38","462987.864"
"3582","11350","4"," ","656","206500.121","458722.271"
"3584","11350","4"," ","649","206713.525","458464.788"
"3585","11290","4"," ","1","205392.708","456150.526"
"3758","11740","4","20101004","966","211098.092","448858.515"
"3761","11740","4","20110302","1214","211080.051","450068.219"
"3762","11740","3","20100914","1293","211782.578","449980.048"
"3766","11290","4"," ","1","205022.619","456497.744"
"3244","11440","4","20071023","375","195056.639","449385.438"
"3247","11440","4"," ","1157","192247.851","451109.888"
"3249","11230","4"," ","2825","205236.69","451946.063"
"3250","11680"," ","20080718","0","204393.909","446150.242"
"3251","11680"," "," ","0","204812.811","444627.296"
"3252","11290","4"," ","1","205900.353","457208.782"
"3254","11290","4"," ","1","205785.273","456604.333"
"3255","11290","4"," ","1","205714.67","456664.953"
"3257","11290","4"," ","1","205649.333","456727.928"
"3261","11290","4"," ","1","200175.886","454766.439"
"3262","11410","3"," ","1615","196508.134","452300.117"
"3266","11440","3"," ","1072","196136.777","450703.931"
"3268","11350"," "," ","0","204589.95","460413.351"
"3270","11215","4","20070319","2064","207769.837","447958.83"
"3271","11230"," "," ","0","205448.238","451944.181"
"3272","11560"," "," ","0","192362.001","445254.123"
"3273","11140","3","20101001","1503","196977.335","450726.074"
"3274","11140","4","20101109","2000","200014.827","452049.042"
"3276","11140"," ","20090812","0","199990.837","452139.33"
"3277","11410"," "," ","0","195572.039","451498.48"
"3278","11560"," "," ","0","191517.736","444419.747"
"3280","11230","4"," ","3269","205653.101","455345.483"
"3281","11410","4"," ","1669","195598.546","451453.988"
"3427","11140","4","20100806","1137","200429.422","451796.219"
"3428","11305"," "," ","0","201532.984","458323.805"
"3432","11305"," "," ","0","201555.552","458236.314"
"3434","11440","3"," ","3573","189381.308","453886.253"
"3435","11350","3"," ","487","204769.069","459186.879"
"3437","11680","4","20080721","426","202514.488","446028.182"
"3438","11350"," "," ","0","204260.472","463580.985"
"3439","11140","4"," ","340","200100.497","451064.218"
"3440","11440"," "," ","0","190071.058","452572.816"
"3442","11230","3","20081112","3425","204787.025","454608.784"
"3586","11350","4","20090113","59","206999.143","462439.183"
"3587","11410"," "," ","0","195056.857","452359.012"
"3588","11740","4"," ","363","211736.462","450494.133"
"3590","11320","4"," ","2052","202662.641","460546"
"3759","11410","4"," ","2214","192356.874","453894.573"
"3760","11740","4"," ","1628","212185.837","450724.818"
"3763","11740","4"," ","1621","211859.863","450690.537"
"3764","11290","4"," ","1","205341.677","456070.077"
"3765","11290","4"," ","1","205356.169","456048.158"
"3767","11290","4"," ","1","205053.17","456451.171"
"3770","11290","4","20110216","1","202620.369","453916.784"
"3773","11350","4"," ","777","206527.411","458792.068"
"3774","11290","4"," ","1","200241.164","457766.487"
"3775","11290","4"," ","1","205397.822","456183.687"
"3777","11290","4"," ","1","205452.114","456191.674"
"3782","11290","4"," ","1","200868.723","456000.911"
"3785","11740"," ","20100707","0","213193.749","448479.152"
"3786","11740"," ","20100712","0","210892.904","449630.597"
"3787","11680","4","20130816104046","635","204898.68","444008.333"
"3789","11740","3","20100914","3","211111.615","450160.315"
"3790","11350","4"," ","1597","206656.546","462789.644"
"3792","11350","4","20070514","25","206944.93","463160.954"
"3793","11350","4","20110426","132","207422.597","463629.961"
"3794","11740"," "," ","0","212767.328","450743.811"
"3282","11230","3","20071204","2670","205520.165","452052.555"
"3283","11560"," "," ","0","192390.977","445139.868"
"3284","11560"," "," ","0","192409.902","445228.787"
"3287","11560"," "," ","0","192465.314","445177.029"
"3288","11560"," "," ","0","192687.938","445381.538"
"3289","11560"," "," ","0","192687.708","445403.745"
"3290","11560"," "," ","0","192685.951","445326.677"
"3292","11680","4","20080808","1351","203241.149","443839.496"
"3293","11305"," "," ","0","202033.635","457124.249"
"3297","11410","4"," ","3326","195613.495","451590.11"
"3298","11410","4"," ","1817","195637.039","451575.901"
"3201","11440"," ","20080701","0","191775.173","452154.503"
"3203","11305"," "," ","0","201596.463","458295.601"
"3204","11440","4","20070921","2818","196249.756","449216.278"
"3209","11440","4","20080602","2820","196359.667","450103.76"
"3210","11440","4"," ","1651","196670.514","450863.209"
"3213","11440","4"," ","1151","192974.084","451839.669"
"3214","11440","4"," ","1151","193071.861","451692.83"
"3219","11215","4"," ","144","208703.382","449279.151"
"3302","11410","4"," ","1999","195099.137","451101.558"
"2866","11140","4","20131017164325","1644","199491.695","450641.355"
"2867","11140","3","20101014","1","199763.837","451269.761"
"2869","11215","4"," ","103","208357.648","450788.094"
"3591","11320","4","20110103","435","203528.779","462251.233"
"3599","11350","4"," ","1247","206163.599","461986.066"
"3602","11290","4","20110216","1","202673.011","453991.77"
"3603","11290","4"," ","1","202745.45","454009.484"
"3606","11350","4"," ","27","206288.61","461704.155"
"3607","11350","4"," ","1193","207574.035","460254.815"
"3608","11350"," "," ","0","207329.289","457893.096"
"3612","11290","4"," ","1","202559.912","453760.278"
"3614","11290","4"," ","1","200193.974","457715.354"
"3617","11260","4"," ","3910","209507.015","456610.364"
"3618","11260","3"," ","1173","209520.604","455634.832"
"3623","11350","3"," ","1304","206254.941","462482.58"
"3625","11350","4"," ","471","205855.086","459068.585"
"3628","11350","4"," ","539","207077.686","463502.386"
"2966","11305"," "," ","0","201676.551","457914.766"
"2970","11560"," "," ","0","191007.913","443210.096"
"2973","11440","4","20070921","1267","194402.842","450368.613"
"2976","11305"," "," ","0","201511.622","458055.066"
"2979","11440","4","20070907","2322","191475.791","451414.586"
"2982","11215"," "," ","0","208414.852","450731.737"
"2985","11215","4","20070214","1074","207874.36","450860.883"
"2987","11560"," "," ","0","192200.765","445227.237"
"2989","11560"," "," ","0","192226.334","445340.599"
"2993","11560"," "," ","0","192347.529","445248.144"
"2995","11560"," "," ","0","191139.805","444243.229"
"2999","11560"," "," ","0","191325.312","444287.573"
"3001","11560"," "," ","0","191321.276","444206.97"
"3003","11560"," "," ","0","191282.366","444203.54"
"3004","11560"," "," ","0","191261.659","444220.518"
"3007","11560"," "," ","0","190536.349","448176.075"
"3010","11440","3"," ","374","194872.2","449611.426"
"3012","11410","3"," ","903","195152.014","453928.84"
"3014","11410","4"," ","543","195627.082","455657.196"
"3015","11410","3"," ","1232","195103.826","453913.943"
"3018","11290","4","20101123","1","199621.817","455144.405"
"3221","11410","4"," ","1766","195597.378","451496.045"
"3222","11560"," "," ","0","192076.126","447341.653"
"3226","11290","4"," ","1","205666.928","456786.615"
"3230","11305"," "," ","0","202033.103","457060.97"
"3231","11410","4"," ","3025","193464.704","454165.229"
"3235","11230","4"," ","1785","205125.153","455612.461"
"3236","11680","4"," ","1197","208797.667","441653.891"
"3238","11560"," "," ","0","190939.812","443398.054"
"3240","11680","4","20080718","798","203683.429","446114.306"
"3243","11440","4","20071023","376","195100.674","449378.62"
"3245","11440","4"," ","381","195291.126","449307.948"
"3246","11440","3","20080402","1074","194058.496","450030.085"
"2870","11215","4"," ","467","208425.17","450859.519"
"2871","11440","4","20071115","1470","194659.991","448887.226"
"2873","11140","4","20100805","1750","201921.956","452080.177"
"2874","11140","4","20120427","1959","201258.851","451515.937"
"2876","11410","4"," ","825","194197.791","453924.089"
"2879","11305"," "," ","0","201286.838","458372.648"
"3632","11740","4","20100913","741","212034.971","447923.056"
"3636","11740","4","20110628","152","212720.969","448566.787"
"3639","11740","4"," ","158","212823.024","449004.056"
"3641","11290","4"," ","1","199156.899","455269.028"
"3642","11290","4"," ","1","199288.714","455389.835"
"3643","11350","4"," ","1252","206179.146","462062.612"
"3645","11350","4"," ","1100","206660.766","458519.205"
"3646","11290","4"," ","1","199273.189","455716.298"
"3649","11350","4"," ","2146","206574.672","462779.955"
"3650","11290","4"," ","1","205429.092","456250.636"
"3653","11290","4"," ","1","198775.206","455340.858"
"3654","11350","3"," ","1204","207716.426","458064.288"
"3655","11290","4","20110314","1","200123.436","457298.158"
"3656","11350","3"," ","172","206911.725","463375.22"
"3657","11260","4","20110224","3512","208219.862","454997.721"
"3659","11290","4"," ","1","205344.198","456907.521"
"3661","11290","4"," ","1","200134.509","454770.265"
"3663","11290","4"," ","1","200348.898","454681.87"
"3665","11290","4"," ","1","200512.4","454545.321"
"3667","11350","4"," ","1537","206125.088","461928.422"
"3668","11350","4"," ","1364","206637.742","462745.027"
"3020","11290","4","20101123","1","199654.647","455031.708"
"3023","11440"," "," ","0","192866.709","451913.554"
"3024","11440","4","20090212","3417","194147.135","450647.308"
"3025","11230","4"," ","3246","205539.844","455249.206"
"3026","11230","4"," ","3248","205603.662","455234.786"
"3027","11230","4"," ","3247","205578.008","455204.301"
"3029","11305"," "," ","0","201714.393","457907.409"
"3030","11215","4","20070319","237","207772.111","448118.403"
"3032","11215","4","20070115","2429","207739.087","448885.266"
"3033","11215","4","20070115","2648","207766.81","448954.136"
"3035","11440","4","20080825","978","191846.527","450270.802"
"3037","11215","4","20070319","2070","207842.27","448134.467"
"3039","11560"," "," ","0","191453.386","444280.978"
"3040","11230","4"," ","3250","205582.217","455311.576"
"3041","11680","4"," ","1044","204166.579","442263.072"
"3044","11680","4","20080813","1028","202877.083","444978.517"
"3045","11560"," "," ","0","191651.503","444358.658"
"3047","11230","4"," ","3263","205638.486","455326.884"
"3048","11680","4","20080728","277","204783.62","444991.002"
"3050","11230","4"," ","3264","205673.191","455304.908"
"3051","11680","4","20080812","1309","205364.352","444990.67"
"3054","11410","4"," ","1273","195601.315","451520.864"
"3056","11410"," "," ","0","195717.119","455686.658"
"3248","11440","4","20081222","1403","193688.986","449679.093"
"3253","11290","4"," ","1","205762.737","456580.849"
"3256","11290","4"," ","1","205707.751","456742.286"
"3258","11290","4"," ","1","205719.495","456687.93"
"3259","11290","4"," ","1","205654.64","456816.408"
"3260","11290","4"," ","1","205644.396","456777.123"
"3263","11140"," ","20160614180000","0","201143.76","450028.633"
"3264","11140","3","20100806","184","200032.212","451651.024"
"2881","11305"," "," ","0","201601.919","459884.411"
"2883","11140","4"," ","219","201607.977","450621.994"
"2884","11140","4","20101002","1938","199756.915","451832.897"
"2885","11305"," "," ","0","202380.957","457100.326"
"2891","11290","4"," ","1","199995.422","457796.289"
"3670","11290","4"," ","1","200422.959","457647.61"
"3671","11350","4"," ","1293","207058.742","458273.008"
"3672","11290","4"," ","1","200400.345","457640.709"
"3674","11410","4"," ","1123","195341.48","452360.56"
"3677","11740"," "," ","0","212726.109","451014.432"
"3678","11740","4","20101013","930","212559.932","448496.351"
"3679","11410","4"," ","1313","195483.803","453443.54"
"3681","11140","4","20140121165447","762","198408.798","451021.41"
"3684","11740","4","20100916","459","211575.291","450681.587"
"3685","11680","4","20080724","1685","202214.727","445362.544"
"3686","11680","4","20080724","1592","202588.923","445585.883"
"3687","11410","4"," ","2127","191814.402","453012.101"
"3689","11740","4","20100913","756","211987.856","447666.81"
"3690","11410","4"," ","625","191734.204","452888.744"
"3695","11290","4"," ","1","205387.744","456943.817"
"3696","11350","4"," ","1033","205419.148","457968.39"
"3697","11350","4"," ","1603","206215.136","462504.824"
"3698","11290","4","20120119","1","199691.207","457609.831"
"3600","11290","4"," ","1","202572.51","453967.029"
"3601","11290","4"," ","1","203240.887","454680.322"
"3604","11290","4"," ","1","203393.974","454661.823"
"3609","11350","4"," ","1201","206785.112","458162.972"
"3058","11410","3"," ","1246","195212.814","454045.287"
