"고유번호","시군구코드","도로위계기능구분","작업일시","도로구간일련번호","위도","경도"
"554","11545","3","20130506114112","0","37.4521662","126.9157547"
"558","11545"," "," ","0","37.4638127","126.9061895"
"563","11545"," "," ","0","37.4650734","126.9071126"
"566","11440","4","20081208","2793","37.5762225","126.8952921"
"568","11305"," "," ","0","37.6352493","127.0184524"
"570","11290","4"," ","1","37.5907756","127.0090234"
"572","11290","4"," ","1","37.590889","127.0091563"
"573","11560"," "," ","0","37.4899886","126.9029988"
"576","11440","4","20081204","2813","37.5679927","126.9071141"
"579","11680","4","20080829","1690","37.5169246","127.0600619"
"582","11110","4","20100426","1","37.5718028","126.9648794"
"584","11680","4","20080808","35","37.5193866","127.019998"
"586","11305"," "," ","0","37.6208419","127.0164864"
"589","11110","4"," ","1","37.5736414","126.9597441"
"590","11215","4","20070823","191","37.547637","127.0924763"
"592","11110","4"," ","1","37.5713085","126.980142"
"597","11305"," "," ","0","37.6208209","127.0154891"
"599","11215","3","20070821","8","37.5316035","127.0865144"
"600","11215","4"," ","148","37.5557425","127.0737729"
"604","11410","4"," ","140","37.5582587","126.9453357"
"605","11545"," ","20100608","0","37.4607452","126.9061043"
"606","11545"," ","20100608","0","37.4621742","126.9079188"
"611","11545"," "," ","0","37.4556005","126.9091742"
"613","11545"," "," ","0","37.4529464","126.9104087"
"615","11560"," "," ","0","37.5214228","126.8874952"
"618","11545"," "," ","0","37.4525629","126.9129674"
"621","11545"," "," ","0","37.4637562","126.9058583"
"622","11545"," "," ","0","37.4640362","126.9045368"
"624","11545"," "," ","0","37.4646888","126.9069676"
"625","11440","4","20071207","1454","37.5467325","126.9429766"
"627","11545"," "," ","0","37.4650828","126.9054772"
"628","11545"," "," ","0","37.4638528","126.9054341"
"629","11440","4"," ","2809","37.5593883","126.9051329"
"421","11305"," "," ","0","37.6214355","127.0159757"
"425","11215","4"," ","910","37.5601631","127.0807503"
"428","11215","4","20070115","2393","37.5438312","127.0890761"
"430","11215","3"," ","2398","37.542375","127.0898271"
"432","11560"," "," ","0","37.5477228","126.8804173"
"435","11545"," ","20100608","0","37.4611771","126.9085931"
"437","11545"," "," ","0","37.4599474","126.9063298"
"439","11545"," "," ","0","37.4555947","126.9087926"
"441","11545"," "," ","0","37.4549607","126.9077592"
"444","11470","4","20110317","706","37.5164284","126.8442552"
"445","11470","4","20110928","120","37.5278264","126.8298109"
"447","11410","4"," ","475","37.5924092","126.9335183"
"448","11440","4","20090210","1563","37.554926","126.9479637"
"451","11410","3"," ","400","37.5666693","126.9301692"
"452","11110","4"," ","1","37.5763681","127.0233122"
"454","11410","3"," ","3007","37.5721092","126.9292053"
"457","11110","4","20100917","1","37.5734176","126.999796"
"458","11110","4","20080603","1","37.5771438","126.9713011"
"459","11560"," ","20110603","0","37.525351","126.8987667"
"461","11560"," "," ","0","37.5149581","126.8895952"
"467","11560"," ","20100915","0","37.5187522","126.9340408"
"468","11560"," "," ","0","37.5009218","126.9137906"
"471","11230","4"," ","2884","37.5651016","127.0616519"
"472","11560"," "," ","0","37.5507522","126.8839291"
"474","11560"," "," ","0","37.5498576","126.8799291"
"476","11290","4","20110314","1","37.6152949","127.0022832"
"478","11290","4","20110314","1","37.6152332","127.0025141"
"484","11230","4"," ","2458","37.5643765","127.0643491"
"486","11560"," ","20090806","0","37.48925","126.8978947"
"489","11230","4"," ","3239","37.5962692","127.0623528"
"491","11110","4"," ","1","37.5720376","127.0016653"
"493","11110","4"," ","1","37.5691468","126.9759897"
"500","11305"," "," ","0","37.6391755","127.0220948"
"503","11305"," "," ","0","37.6388294","127.0237912"
"504","11305"," "," ","0","37.6375552","127.0243519"
"506","11305"," "," ","0","37.6366536","127.0293036"
"507","11305"," "," ","0","37.6369647","127.0135125"
"509","11305"," "," ","0","37.6375843","127.014572"
"511","11305"," "," ","0","37.6378293","127.0143853"
"513","11305"," "," ","0","37.6379699","127.0156008"
"515","11305"," "," ","0","37.6380659","127.0161414"
"516","11305"," "," ","0","37.6377234","127.0167534"
"519","11305"," "," ","0","37.6373231","127.0160719"
"521","11305"," "," ","0","37.6372774","127.0158897"
"522","11305"," "," ","0","37.6351555","127.0203105"
"524","11305"," "," ","0","37.6330362","127.0179224"
"525","11305"," "," ","0","37.634684","127.0152184"
"529","11290","4","20110314","1","37.6152369","127.0022721"
"530","11290","4","20110314","1","37.6147773","127.0029086"
"533","11410","3"," ","226","37.575795","126.9193376"
"535","11410","4"," ","505","37.5874024","126.9369129"
"537","11410","4"," ","1186","37.587141","126.9371234"
"538","11560"," "," ","0","37.4896967","126.9032118"
"542","11560"," "," ","0","37.515319","126.9049971"
"543","11545"," "," ","0","37.4538495","126.9098951"
"545","11545"," "," ","0","37.4541302","126.911573"
"546","11545"," "," ","0","37.4540033","126.9118001"
"547","11545"," "," ","0","37.4525017","126.911892"
"687","11230"," "," ","0","37.5779596","127.0549376"
"690","11230","4"," ","173","37.5778157","127.0523506"
"696","11545"," "," ","0","37.4745383","126.9054383"
"698","11545","4","20130513115020","0","37.4686019","126.9061137"
"700","11545","4","20130513115020","0","37.4683202","126.9055337"
"703","11545","4","20130513115020","0","37.4691975","126.9060704"
"705","11410","4"," ","344","37.559491","126.9452134"
"711","11230","4"," ","264","37.5707636","127.0587516"
"712","11230","4"," ","268","37.5719564","127.05879"
"713","11230","4"," ","235","37.5717942","127.0582068"
"714","11230"," ","20071204","0","37.5704456","127.0569314"
"715","11230"," ","20071204","0","37.569985","127.0569557"
"717","11230","3","20071204","1857","37.5694017","127.0568752"
"718","11230","3","20071204","1859","37.5703592","127.0568908"
"719","11230","3","20071204","3802","37.5709704","127.0576064"
"722","11290","4"," ","1","37.5916185","127.0115312"
"724","11410"," "," ","0","37.5586458","126.944208"
"725","11290","4"," ","1","37.5915678","127.0113179"
"726","11410","4"," ","2896","37.5585342","126.9445913"
"728","11410","4"," ","926","37.5588858","126.9436754"
"729","11110","4"," ","1","37.569759","126.9655401"
"732","11215","4","20070802","1611","37.5342537","127.0825357"
"733","11545","4","20130513131826","0","37.4665783","126.9050711"
"735","11215","4","20070823","201","37.545458","127.0867156"
"736","11545"," "," ","0","37.4668727","126.9056009"
"738","11680","4","20080716","1319","37.5193011","127.0392108"
"741","11680","4","20080715","394","37.5248963","127.0488902"
"742","11290","4","20100910","1","37.5947617","127.0151012"
"744","11680","4","20080714","812","37.5191356","127.0239079"
"746","11230","4"," ","3226","37.5975775","127.0630637"
"748","11230","4"," ","2776","37.5635338","127.0643525"
"750","11230","4"," ","2436","37.5628167","127.0612701"
"751","11230","4"," ","3233","37.598513","127.0637505"
"754","11290","4"," ","1","37.5963776","127.0187837"
"756","11560"," "," ","0","37.5008972","126.8996426"
"758","11440","3"," ","15","37.5483146","126.9116255"
"759","11440","3"," ","3508","37.5437232","126.9289491"
"761","11680","4","20080902","356","37.5249417","127.0260004"
"764","11560"," ","20090707","0","37.5042069","126.9024132"
"765","11560","4","20090713","1793","37.4893461","126.8985873"
"766","11560","4","20090714","3354","37.4922485","126.9037862"
"767","11560","4","20091126","3332","37.5113167","126.900515"
"774","11110","4","20080602","1","37.600573","126.9613238"
"776","11290","4"," ","1","37.5915482","127.0117074"
"777","11110","4"," ","1","37.5738792","126.9594925"
"779","11545"," "," ","0","37.4656898","126.9035954"
"780","11680","4","20080714","73","37.5195566","127.0234752"
"783","11545"," "," ","0","37.4668911","126.9058454"
"784","11545"," "," ","0","37.4662093","126.9050622"
"788","11545","4","20130513115020","0","37.4673518","126.9039481"
"789","11440","4","20080320","1404","37.5484839","126.9287074"
"791","11560"," "," ","0","37.5249107","126.8839761"
"792","11440","2"," ","1741","37.5511612","126.9549803"
"795","11440","4"," ","3496","37.5435505","126.9277652"
"799","11560","4","20140516173416","0","37.5353304","126.901165"
"800","11560"," ","20100423","0","37.5044848","126.8940375"
"702","11545","4","20130513115020","0","37.4680331","126.9049495"
"704","11545","4","20130513115020","0","37.4690398","126.9057749"
"707","11230","4"," ","3413","37.5784956","127.0543655"
"708","11110","4","20100714","1","37.5909292","126.9620834"
"709","11110","4","20100910","1","37.5719272","126.990297"
"802","11560"," "," ","0","37.515843","126.8908251"
"710","11230","4"," ","1460","37.5992441","127.0608716"
"720","11290","4"," ","1","37.5910205","127.0097176"
"721","11410","4"," ","713","37.5583533","126.9445782"
"727","11110","4"," ","1","37.5735483","126.9598444"
"730","11215","4","20070116","275","37.5313828","127.073688"
"737","11215","4"," ","1450","37.5427623","127.0682669"
"740","11290","4","20100910","1","37.5945789","127.0141936"
"743","11545","4","20130513115020","0","37.4674113","126.9046234"
"747","11230","4"," ","2250","37.5635379","127.0646958"
"749","11230","4"," ","3228","37.5970254","127.0624968"
"755","11560"," "," ","0","37.5094885","126.9126766"
"757","11440","3"," ","11","37.5482421","126.912441"
"760","11440","3"," ","139","37.5445468","126.924427"
"762","11545","4","20130513115020","0","37.4675238","126.904122"
"768","11230","4"," ","269","37.5721674","127.0589254"
"770","11230","3","20071204","1864","37.5698537","127.0568482"
"631","11545"," "," ","0","37.4652173","126.9070878"
"632","11545"," "," ","0","37.4659728","126.9068905"
"634","11290","4","20110225","1","37.5895039","127.0077968"
"638","11440","4","20081204","2814","37.5678501","126.906575"
"639","11545"," "," ","0","37.4653045","126.9052529"
"640","11440","4","20081204","3292","37.5681328","126.9070349"
"641","11230","4"," ","3232","37.5965235","127.0626015"
"643","11410","4"," ","343","37.5582568","126.9452228"
"645","11110","4","20100908","1","37.5805186","126.966347"
"647","11680","4","20080718","464","37.5169256","127.0453666"
"648","11680","4","20080828","39","37.517069","127.0198588"
"650","11680","4","20080905","371","37.5169055","127.0202941"
"652","11680","4","20080904","491","37.5168011","127.0611306"
"654","11680"," "," ","0","37.5170153","127.0238407"
"655","11680"," "," ","0","37.5170031","127.0440386"
"657","11680","4","20080813","1513","37.5193903","127.0247885"
"658","11680","4","20080717","384","37.5251414","127.0388278"
"661","11305"," "," ","0","37.6207459","127.0163267"
"662","11305"," "," ","0","37.6207702","127.0160441"
"664","11305"," "," ","0","37.6219245","127.0137797"
"665","11305"," "," ","0","37.6218294","127.0139673"
"668","11680","4","20080811","1814","37.519373","127.0604725"
"670","11110","4"," ","1","37.5697505","126.9863744"
"672","11110","4","20100715","1","37.6089494","126.9748679"
"673","11230","4"," ","1660","37.5988665","127.0607038"
"675","11230"," "," ","0","37.5784856","127.0542826"
"676","11230","3"," ","1642","37.5981066","127.0605811"
"679","11545"," "," ","0","37.4645969","126.9059647"
"680","11440","4","20070703","2795","37.5630158","126.9174919"
"683","11545","4","20130513114719","0","37.4700912","126.9052655"
"685","11545"," "," ","0","37.4730756","126.9039908"
"686","11230"," "," ","0","37.6002566","127.0576133"
"688","11680","4","20080721","1249","37.5201442","127.0277137"
"689","11230"," "," ","0","37.5992057","127.0577867"
"692","11230"," "," ","0","37.5763419","127.0551982"
"694","11230","4"," ","3414","37.5772059","127.0558057"
"695","11110","4","20090330","1","37.5769268","127.0215824"
"697","11110","4"," ","1","37.5703771","126.9643104"
"699","11545","4","20130513115020","0","37.4684612","126.9058287"
"602","11215","3"," ","17","37.5527225","127.0745382"
"603","11215","4","20070621","280","37.5364393","127.0725747"
"607","11545"," "," ","0","37.4604843","126.9055656"
"608","11545"," "," ","0","37.4590673","126.9069427"
"609","11560"," "," ","0","37.5203241","126.8931656"
"612","11560"," "," ","0","37.515044","126.904316"
"616","11545","3","20130510154608","0","37.4520132","126.9107821"
"617","11545"," "," ","0","37.4510791","126.9135364"
"619","11545"," ","20110126","0","37.4528343","126.9156243"
"623","11440","3","20080701","1077","37.5715103","126.897046"
"626","11545"," "," ","0","37.4648645","126.9056862"
"630","11290","4","20110225","1","37.5891759","127.007031"
"633","11440","4","20081128","2811","37.5555894","126.9441631"
"636","11560"," "," ","0","37.5282044","126.891319"
"637","11230","4"," ","2876","37.5640562","127.0626493"
"642","11545"," "," ","0","37.4651872","126.9039692"
"646","11680","4","20080715","386","37.5248328","127.0414421"
"651","11680","4","20080829","1538","37.5167833","127.0534345"
"656","11680","2","20080711","1194","37.5166158","127.023046"
"659","11680","4","20080905","349","37.5194393","127.0205473"
"663","11305"," "," ","0","37.6207953","127.0157676"
"666","11305"," "," ","0","37.6217197","127.0144701"
"669","11410","4"," ","604","37.5590154","126.9448504"
"674","11230","4"," ","3443","37.5782357","127.0547494"
"678","11230","4"," ","228","37.5711192","127.0585187"
"681","11545"," "," ","0","37.4651371","126.906701"
"682","11440","4","20100709","909","37.5544155","126.9415763"
"684","11110","4","20090407","1","37.576578","127.0214942"
"886","11230","4"," ","1950","37.5776861","127.0558603"
"887","11680","4","20080808","807","37.52022","127.0204636"
"889","11110","4"," ","1","37.573566","126.9678666"
"891","11440","4"," ","2389","37.5560044","126.9263528"
"892","11440","3","20081222","2456","37.556772","126.9265722"
"893","11440","4","20080827","2750","37.5463924","126.9385051"
"894","11440","4","20080827","3120","37.5457256","126.9375656"
"896","11440","4","20080125","373","37.5460703","126.9409444"
"898","11110","4"," ","1","37.5716748","126.9615806"
"900","11680","4","20080722","75","37.5177893","127.0266375"
"801","11560"," "," ","0","37.5008602","126.9142051"
"804","11410","4"," ","1286","37.5585452","126.945345"
"807","11110","4"," ","1","37.6020099","126.9565424"
"810","11110","4"," ","1","37.5727031","126.9639391"
"813","11545","4","20130513115020","0","37.4685538","126.9049659"
"816","11680","4","20080828","38","37.5178465","127.0207336"
"820","11560"," ","20110309","0","37.509594","126.9020927"
"821","11560"," ","20101019","0","37.5135885","126.9132051"
"823","11110","4","20100623","1","37.5911496","126.9644053"
"826","11440","4"," ","2381","37.5550635","126.9276153"
"828","11110","4","20080716","1","37.5853732","126.9715512"
"829","11215","4"," ","95","37.557747","127.0928119"
"830","11440","3"," ","3394","37.5648921","126.8948381"
"834","11440","3","20070921","1377","37.5493352","126.9206054"
"837","11305"," "," ","0","37.6225134","127.0145048"
"839","11305"," "," ","0","37.622899","127.0147511"
"841","11305"," "," ","0","37.623689","127.0140449"
"843","11305"," "," ","0","37.6241165","127.0147507"
"844","11305"," "," ","0","37.6424989","127.0272945"
"846","11410","3"," ","2165","37.5834104","126.9379889"
"849","11410","4","20121019","492","37.5612461","126.9627224"
"851","11215","4"," ","141","37.5488014","127.1086883"
"862","11290","4","20101110","1","37.5955132","127.0154598"
